ServiceDate,Route,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount
1/25/2019,672,NULL,79.91,272,0,0,119,33,3.13,24
1/25/2019,900,900-CONTRACT,0,15,0,0,0,0,0,0
1/26/2019,2,2-BLANCO RD.,689.08,1857,0,0,751,407,29.73,168
1/26/2019,3,3-SAN PEDRO SKIP,275.13,1684,0,0,765,180,11.34,71
1/26/2019,4,4-SAN PEDRO,393.84,1568,0,0,741,249,18.04,97
1/26/2019,5,5-MC CULLOUGH,257.13,675,0,0,289,163,30.67,72
1/26/2019,8,8-N.ST.MARYS,239.2,602,1,0,265,146,9.48,51
1/26/2019,9,9-BROADWAY,296.73,1073,0,0,540,169,14.07,73
1/26/2019,10,10-NACO/BROADWAY /NACO PASS        ,259.16,794,0,0,376,155,7.11,51
1/26/2019,11,11 VIVA Culture,123.01,246,0,0,100,65,5,19
1/26/2019,14,14 Perrin Beitel ,579.13,1768,0,0,767,344,29.67,133
1/26/2019,16,16-Ft. Sam Express,41.2,80,0,0,23,25,1.45,5
1/26/2019,17,17-IH 35 Express,157.06,403,0,0,200,87,7.76,16
1/26/2019,20,20-NEW BRAUNFELS,972.49,3360,0,0,1581,563,45.2,240
1/26/2019,21,21 KIRBY / CONVERSE,299.79,789,0,0,300,177,7.97,54
1/26/2019,22,22-HAYS                             ,150.19,484,0,0,190,94,6.63,32
1/26/2019,24,24-E.HOUSTON,480.39,1324,0,0,646,284,15.1,72
1/26/2019,25,25-EAST COMMERCE,397.7,1127,0,0,510,255,22.18,92
1/26/2019,26,26-M.L. KING,277.59,951,0,0,479,148,14.3,69
1/26/2019,28,28-PORTER,419.83,1083,0,0,493,247,23.41,110
1/26/2019,30,30-RIGSBY,276.18,807,0,0,382,174,12.56,58
1/26/2019,32,32-STEVES AVE.                      ,164.83,440,0,0,176,95,3.22,29
1/26/2019,34,34-S. ST.MARYS                      ,398.85,1158,0,0,498,227,13.4,100
1/26/2019,36,36-S. PRESA ST.,171.02,397,0,0,171,101,7.59,34
1/26/2019,40,40-VIVA Mission,36.05,67,0,0,32,8,0,0
1/26/2019,42,42-ROOSEVELT,292.58,813,1,0,352,176,18.17,68
1/26/2019,43,43-S. FLORES,221.23,638,0,0,273,125,10.53,44
1/26/2019,44,44-PLEASANTON RD.,337.91,996,0,0,416,193,21.94,78
1/26/2019,46,46-COMMERCIAL,152.33,331,0,0,142,83,4.77,30
1/26/2019,51,51-NOGALITOS                        ,236.02,707,0,0,299,145,12.87,60
1/26/2019,54,54-SOUTH ALAMO                      ,62.75,201,0,0,68,29,1.5,11
1/26/2019,62,62-KIRK                             ,92.31,195,0,0,88,48,1.95,12
1/26/2019,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,109.52,479,0,0,231,65,6.62,19
1/26/2019,65,65-LACKLAND/USO EXPRESS         ,91.45,119,0,0,44,45,5.05,8
1/26/2019,66,66-CERALVO,244.27,543,0,0,250,147,17.32,53
1/26/2019,67,67-LAREDO,134.42,362,0,0,121,80,7.22,30
1/26/2019,68,68-GUADALUPE,368.9,1073,0,0,482,225,23.82,99
1/26/2019,70,70   CESAR CHAVEZ,8.4,45,0,0,17,6,0,0
1/26/2019,75,75-WEST COMMERCE,414.28,1463,128,0,559,246,22.61,106
1/26/2019,76,76-OLD HWY. 90 W.,545.34,1856,0,0,850,316,23.81,120
1/26/2019,77,77-MARTIN ST.,124.08,346,0,0,147,79,3.88,26
1/26/2019,79,79-RUIZ                             ,225.71,593,0,0,226,145,5.77,35
1/26/2019,82,82-CULEBRA,508.62,1442,0,0,667,292,19.2,112
1/26/2019,88,88-BANDERA                          ,552.84,1694,0,0,705,322,16.05,90
1/26/2019,89,89-W.POPLAR                         ,114.43,414,0,0,177,71,6.4,29
1/26/2019,90,90-WOODLAWN                         ,217.46,756,0,0,355,126,13.35,57
1/26/2019,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,101.68,372,0,0,145,68,7.29,17
1/26/2019,95,95-Fredericksburg Rd.,376.65,1461,0,0,627,232,14.89,76
1/26/2019,96,96 - Vance Jackson,621.1,1875,0,0,852,377,24.09,140
1/26/2019,97,97-WEST AVENUE,297.43,979,0,0,442,196,13.14,65
1/26/2019,100,100 - PRIMO FREDRICKSBURG RD.,579.31,2875,0,0,1391,345,35.48,144
1/26/2019,103,NULL,871.45,2889,0,0,1335,528,38.76,225
1/26/2019,301,301  VIVA CENTRO,173.23,467,0,0,172,100,6.21,26
1/26/2019,501,NULL,161.44,560,0,0,242,101,5.76,29
1/26/2019,502,502-THOUSAND OAKS               ,226.13,825,0,0,401,132,11.85,55
1/26/2019,503,503 HUEBNER ,86.3,248,0,0,110,45,6.65,25
1/26/2019,505,505-BASSE RD.,112.23,415,0,0,179,75,7.16,24
1/26/2019,509,509-HILDEBRAND                  ,197.6,561,0,0,223,119,5.79,37
1/26/2019,515,515-SOUTHCROSS                  ,179.76,351,0,0,128,97,10.03,47
1/26/2019,522,522-BABCOCK               ,110.99,349,0,0,140,62,3.61,21
1/26/2019,524,524-GENERAL MCMULLEN                    ,507.88,1469,1,0,626,286,20.92,109
1/26/2019,534,534-WURZBACH                    ,389.24,1285,0,0,562,233,19.58,83
1/26/2019,550,550-LOOPER LIMITED STOP,732.71,2541,0,0,1180,440,28.74,155
1/26/2019,551,551-LOOPER LIMITED STOP,685.55,2774,0,0,1410,395,28.82,149
1/26/2019,602,602  NORTH STAR / MEDICAL CENTER,283.33,668,0,0,274,154,9.27,58
1/26/2019,603,603  MED.CTR./UTSA,112.91,458,0,0,108,57,7.34,26
1/26/2019,604,604  MED.CTR./UNIV. HGTS.,97.11,256,0,0,106,54,4.95,22
1/26/2019,605,605  UTSA/MAINLAND,40.65,159,0,0,32,26,0.85,7
1/26/2019,606,606  MED. CTR./ALAMO RANCH,108.61,349,0,0,137,63,2.98,26
1/26/2019,607,607-INGRAM/MED.CTR.                   ,61.95,300,0,0,141,41,2.51,15
1/26/2019,609,609-INGRAM/MAINLAND                 ,54.7,180,0,0,97,31,2.73,11
1/26/2019,610,610-INGRAM/NWCROS                   ,106.48,287,0,0,124,63,5.41,30
1/26/2019,611,611-VALLEY HI,124.21,361,0,0,152,75,3.08,22
1/26/2019,612,612-WESTLAKES,104.2,231,0,0,92,53,2.68,20
1/26/2019,613,613-HERITAGE NW,138.06,371,0,0,164,85,8.05,34
1/26/2019,614,614-HIDDEN COVE,56.84,146,0,0,75,34,1.19,9
1/26/2019,615,615-HERITAGE PARK                   ,121.15,325,1,0,150,66,5.22,19
1/26/2019,616,616-SKY HARBOUR,190.43,504,0,0,221,108,7.24,31
1/26/2019,617,617-RAINBOW HILLS,70.59,167,0,0,57,33,1.25,12
1/26/2019,618,618-INGRAM/WESTLAKES                ,96.55,211,0,0,79,57,1.85,17
1/26/2019,619,619-INDIAN CREEK,139.71,279,0,0,124,84,12.52,35
1/26/2019,620,620- Ingram/NW Vista,30.59,167,0,0,39,12,4.79,12
1/26/2019,629,629 - INDUSTRY PARK,113.73,244,0,0,95,70,5.33,25
1/26/2019,630,630-SUNRISE/RANDOLPH PR             ,114.99,285,0,0,142,73,5.09,27
1/26/2019,631,631 - SUNRISE/SUMMERFEST,14.52,45,0,0,19,7,0.32,2
1/26/2019,632,632-RANDOLPH/VENTURA                ,334.27,848,1,0,367,199,14.91,73
1/26/2019,640,640-VALLEY FORGE                    ,36.97,98,0,0,43,23,1.46,7
1/26/2019,641,641-KNOLLCREEK                      ,44.63,122,0,0,60,31,2.58,8
1/26/2019,642,642 Nacogdoches / Rolling Oaks Mall,61.01,173,0,0,73,38,2.14,15
1/26/2019,647,647  NORTH STAR / HARRY WURZBACH,48.1,177,0,0,60,24,1.38,15
1/26/2019,648,648  NORTH STAR / STONE OAK PKWY.,101.6,276,0,0,137,61,6.58,24
1/26/2019,651,651  DECO DISTRICT / CASTLE HILLS,80.58,254,0,0,80,42,3.28,22
1/26/2019,660,660-UNIV P&R / NW VISTA,62.41,173,0,0,42,31,1.71,9
1/26/2019,672,NULL,71.32,144,0,0,47,41,1.86,14
1/27/2019,2,2-BLANCO RD.,429.11,1232,0,0,399,256,20.02,90
1/27/2019,3,3-SAN PEDRO SKIP,250.15,1277,0,0,599,157,12.15,50
1/27/2019,4,4-SAN PEDRO,284.84,1069,0,0,460,172,22.71,79
1/27/2019,5,5-MC CULLOUGH,128.21,527,0,0,187,67,4.81,33
1/27/2019,8,8-N.ST.MARYS,238.44,557,0,0,243,141,12.06,46
1/27/2019,9,9-BROADWAY,228.56,734,0,0,323,150,7.73,53
1/27/2019,10,10-NACO/BROADWAY /NACO PASS        ,141.21,563,0,0,231,91,8.92,40
1/27/2019,11,11 VIVA Culture,62.67,216,0,0,74,33,1.45,7
1/27/2019,14,14 Perrin Beitel ,403.27,1227,0,0,536,265,22.09,97
1/27/2019,16,16-Ft. Sam Express,16.85,36,0,0,11,6,1.7,4
1/27/2019,17,17-IH 35 Express,59.06,269,0,0,140,31,11.59,8
1/27/2019,20,20-NEW BRAUNFELS,788.18,2829,0,0,1234,445,42.98,183
1/27/2019,21,21 KIRBY / CONVERSE,281.4,644,0,0,243,155,15.29,70
1/27/2019,22,22-HAYS                             ,133.21,470,0,0,192,77,2.99,25
1/27/2019,24,24-E.HOUSTON,397.83,1073,0,0,462,244,23.54,68
1/27/2019,25,25-EAST COMMERCE,306.47,817,0,0,322,193,19.37,68
1/27/2019,26,26-M.L. KING,207.35,813,0,0,349,123,12.05,45
1/27/2019,28,28-PORTER,336.62,809,29,0,302,201,16.43,75
1/27/2019,30,30-RIGSBY,241.06,677,0,0,275,145,12.17,57
1/27/2019,32,32-STEVES AVE.                      ,171.46,481,0,0,191,101,4.49,32
1/27/2019,34,34-S. ST.MARYS                      ,346.16,956,0,0,370,221,18.42,80
1/27/2019,36,36-S. PRESA ST.,130.21,451,0,0,173,79,3.61,23
1/27/2019,40,40-VIVA Mission,67.44,118,0,0,50,27,1.6,5
1/27/2019,42,42-ROOSEVELT,264.28,689,0,0,293,145,8.92,55
1/27/2019,43,43-S. FLORES,254.14,665,0,0,256,160,11.58,50
1/27/2019,44,44-PLEASANTON RD.,409.82,979,1,0,383,245,16.32,97
1/27/2019,46,46-COMMERCIAL,55.81,249,0,0,84,25,2.63,12
1/27/2019,51,51-NOGALITOS                        ,257.31,782,1,0,293,145,15.89,63
1/27/2019,62,62-KIRK                             ,63.11,155,0,0,53,25,1.36,14
1/27/2019,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,83.8,346,0,0,181,58,6.16,15
1/27/2019,65,65-LACKLAND/USO EXPRESS         ,31.5,48,0,0,19,20,1.75,3
1/27/2019,66,66-CERALVO,164.4,500,0,0,177,92,7.09,33
1/27/2019,67,67-LAREDO,81.97,226,0,0,75,50,2.24,11
1/27/2019,68,68-GUADALUPE,315.06,1088,0,0,503,189,23.67,90
1/27/2019,75,75-WEST COMMERCE,370.57,1301,0,0,487,213,19.45,96
1/27/2019,76,76-OLD HWY. 90 W.,566.11,1740,0,0,782,346,24.71,131
1/27/2019,77,77-MARTIN ST.,95.5,261,0,0,111,60,3.2,26
1/27/2019,79,79-RUIZ                             ,117.36,405,1,0,163,70,3.49,26
1/27/2019,82,82-CULEBRA,358.69,930,0,0,427,211,18.05,82
1/27/2019,88,88-BANDERA                          ,476.31,1483,0,0,659,290,20.97,107
1/27/2019,89,89-W.POPLAR                         ,124.43,390,0,0,164,77,5.33,32
1/27/2019,90,90-WOODLAWN                         ,127.11,480,0,0,198,71,9.54,30
1/27/2019,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,78.52,289,0,0,105,43,4.9,9
1/27/2019,95,95-Fredericksburg Rd.,288.69,1239,0,0,513,173,12.86,65
1/27/2019,96,96 - Vance Jackson,264.99,834,0,0,387,158,14.33,69
1/27/2019,97,97-WEST AVENUE,237.76,806,0,0,323,151,13.5,49
1/27/2019,100,100 - PRIMO FREDRICKSBURG RD.,585.22,2439,0,0,1204,362,25.22,136
1/27/2019,103,NULL,657.39,2193,1,0,938,391,26.99,165
1/27/2019,301,301  VIVA CENTRO,99.92,512,0,0,160,49,5.84,21
1/27/2019,501,NULL,113.87,393,0,0,164,59,7.2,23
1/27/2019,502,502-THOUSAND OAKS               ,190.73,605,0,0,274,125,8.57,41
1/27/2019,503,503 HUEBNER ,68.41,197,0,0,79,38,2.21,15
1/27/2019,505,505-BASSE RD.,92.9,317,0,0,121,54,4.38,18
1/27/2019,515,515-SOUTHCROSS                  ,167.17,378,0,0,162,102,6.92,42
1/27/2019,522,522-BABCOCK               ,66.12,273,0,0,97,36,2.92,12
1/27/2019,524,524-GENERAL MCMULLEN                    ,444.91,1141,0,0,481,237,15.11,83
1/27/2019,534,534-WURZBACH                    ,254.18,890,1,0,366,155,15.85,61
1/27/2019,550,550-LOOPER LIMITED STOP,655.21,1967,33,0,962,380,31.64,132
1/27/2019,551,551-LOOPER LIMITED STOP,589.63,1881,0,0,956,367,29.52,128
1/27/2019,602,602  NORTH STAR / MEDICAL CENTER,175.76,470,0,0,203,106,7.9,43
1/27/2019,603,603  MED.CTR./UTSA,107.02,376,0,0,125,62,4.55,26
1/27/2019,604,604  MED.CTR./UNIV. HGTS.,72.67,206,0,0,82,38,4.66,15
1/27/2019,606,606  MED. CTR./ALAMO RANCH,75.23,269,0,0,106,41,4.32,12
1/27/2019,607,607-INGRAM/MED.CTR.                   ,26.6,128,0,0,70,14,2.74,7
1/27/2019,609,609-INGRAM/MAINLAND                 ,48.03,160,0,0,64,30,4.08,12
1/27/2019,610,610-INGRAM/NWCROS                   ,98.14,288,0,0,135,58,2.55,22
1/27/2019,611,611-VALLEY HI,126.79,350,0,0,146,63,4.92,23
1/27/2019,612,612-WESTLAKES,64.09,207,0,0,69,45,8.17,21
1/27/2019,613,613-HERITAGE NW,74.84,147,0,0,56,44,3.59,15
1/27/2019,614,614-HIDDEN COVE,55.67,105,0,0,35,32,1.38,11
1/27/2019,615,615-HERITAGE PARK                   ,55.5,154,0,0,72,36,4.23,17
1/27/2019,616,616-SKY HARBOUR,189.92,400,0,0,162,114,10.56,37
1/27/2019,617,617-RAINBOW HILLS,80.4,190,0,0,64,44,2.6,17
1/27/2019,618,618-INGRAM/WESTLAKES                ,46.96,94,0,0,36,24,5.18,13
1/27/2019,619,619-INDIAN CREEK,103.17,250,0,0,116,62,5.44,24
1/27/2019,620,620- Ingram/NW Vista,62.9,130,0,0,55,37,3.21,12
1/27/2019,629,629 - INDUSTRY PARK,91.96,192,0,0,65,56,2.7,20
1/27/2019,630,630-SUNRISE/RANDOLPH PR             ,21.11,36,0,0,14,15,0.26,3
1/27/2019,632,632-RANDOLPH/VENTURA                ,211.85,525,0,0,204,132,7.26,42
1/27/2019,642,642 Nacogdoches / Rolling Oaks Mall,83.56,208,0,0,91,54,1.28,17
1/27/2019,647,647  NORTH STAR / HARRY WURZBACH,59.91,162,0,0,53,41,3.36,12
1/27/2019,648,648  NORTH STAR / STONE OAK PKWY.,70.56,192,0,0,89,42,3.54,21
1/27/2019,651,651  DECO DISTRICT / CASTLE HILLS,78.86,209,0,0,76,48,3.68,23
1/27/2019,672,NULL,66.9,106,0,0,30,28,3.04,10
1/27/2019,713,713-RANDOLPH BLVD PARK & RIDE,0,92,89,0,0,0,0,0
1/27/2019,715,715-CROSSROADS PARK & RIDE,0,64,64,0,0,0,0,0
1/28/2019,2,2-BLANCO RD.,1034.52,2753,0,0,1383,547,55.86,296
1/28/2019,3,3-SAN PEDRO SKIP,571.36,2858,0,0,1514,325,29.31,159
1/28/2019,4,4-SAN PEDRO,530.53,2089,0,0,1126,310,28.37,140
1/28/2019,5,5-MC CULLOUGH,288.87,933,0,0,526,150,15.38,86
1/28/2019,6,6-US 281 Express,30.35,147,0,0,78,21,0.25,1
1/28/2019,7,7 STONEOAK/DOWNTOWN EXPRESS,18.38,253,0,0,104,8,0,0
1/28/2019,8,8-N.ST.MARYS,461.56,1174,0,0,539,282,23.52,115
1/28/2019,9,9-BROADWAY,358.7,1281,0,0,716,208,14.88,88
1/28/2019,10,10-NACO/BROADWAY /NACO PASS        ,377.33,1350,0,0,805,208,22.43,105
1/28/2019,11,11 VIVA Culture,88.09,238,0,0,106,42,9.77,23
1/28/2019,14,14 Perrin Beitel ,670.28,2083,0,0,1155,393,28.09,168
1/28/2019,17,17-IH 35 Express,112.68,726,0,0,371,58,2.46,8
1/28/2019,20,20-NEW BRAUNFELS,1355.17,4905,0,0,2884,740,72.24,369
1/28/2019,21,21 KIRBY / CONVERSE,574.07,1359,0,0,639,326,27.67,135
1/28/2019,22,22-HAYS                             ,207.76,772,0,0,493,125,11.17,50
1/28/2019,24,24-E.HOUSTON,678.81,2042,0,0,1145,372,22.84,129
1/28/2019,25,25-EAST COMMERCE,492.91,1305,2,0,660,268,18.77,100
1/28/2019,26,26-M.L. KING,381.6,1564,0,0,860,204,26.23,104
1/28/2019,28,28-PORTER,564.23,1323,0,0,691,295,26.11,135
1/28/2019,30,30-RIGSBY,429.8,1018,0,0,520,240,18.33,94
1/28/2019,32,32-STEVES AVE.                      ,385.41,1039,0,0,537,216,21.16,99
1/28/2019,34,34-S. ST.MARYS                      ,665.22,1864,1,0,1033,341,33.35,164
1/28/2019,36,36-S. PRESA ST.,235.47,660,1,0,369,133,14.44,65
1/28/2019,40,40-VIVA Mission,89.37,140,0,0,86,29,0.96,5
1/28/2019,42,42-ROOSEVELT,539.15,1332,0,0,612,291,22.61,132
1/28/2019,43,43-S. FLORES,440.58,1106,1,0,586,237,25.29,121
1/28/2019,44,44-PLEASANTON RD.,553.53,1555,0,0,782,288,25.19,129
1/28/2019,46,46-COMMERCIAL,261.51,518,0,0,255,155,10,60
1/28/2019,48,48 IH-35 S EXPRESS,25,37,0,0,17,14,0.25,1
1/28/2019,51,51-NOGALITOS                        ,432.7,1208,0,0,669,241,22.29,119
1/28/2019,54,54-SOUTH ALAMO                      ,65,124,0,0,54,30,3.16,22
1/28/2019,62,62-KIRK                             ,163.38,406,0,0,208,92,6.56,40
1/28/2019,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,141.67,756,0,0,385,85,5.8,18
1/28/2019,66,66-CERALVO,405.94,1042,0,0,523,220,15.79,90
1/28/2019,67,67-LAREDO,230.47,666,0,0,306,117,8.77,48
1/28/2019,68,68-GUADALUPE,624.68,1978,0,0,1175,346,31.05,171
1/28/2019,70,70   CESAR CHAVEZ,18.2,90,0,0,49,9,0.2,2
1/28/2019,75,75-WEST COMMERCE,568.96,1853,0,0,1092,303,19.22,155
1/28/2019,76,76-OLD HWY. 90 W.,830.23,2674,0,0,1567,475,46.67,208
1/28/2019,77,77-MARTIN ST.,163.11,517,0,0,274,75,8.47,40
1/28/2019,79,79-RUIZ                             ,272.43,717,0,0,425,142,31.2,67
1/28/2019,82,82-CULEBRA,676.49,1817,1,0,1032,375,23.95,147
1/28/2019,88,88-BANDERA                          ,650.81,2187,0,0,1211,373,31.95,165
1/28/2019,89,89-W.POPLAR                         ,301.15,771,0,0,355,157,11.58,67
1/28/2019,90,90-WOODLAWN                         ,332.16,1193,0,0,583,184,16.4,85
1/28/2019,93,93-IH 10 Crossroads/UTSA Express,48,732,0,0,184,30,7.35,6
1/28/2019,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,57.59,549,1,0,119,37,1.22,6
1/28/2019,95,95-Fredericksburg Rd.,548.95,2052,0,0,1197,295,31.52,165
1/28/2019,96,96 - Vance Jackson,754.99,2361,0,0,1267,434,38.76,190
1/28/2019,97,97-WEST AVENUE,511.91,1546,0,0,846,293,21.78,121
1/28/2019,100,100 - PRIMO FREDRICKSBURG RD.,924.74,4725,1,0,2981,527,52.37,239
1/28/2019,103,NULL,1080.03,3717,1,0,2361,582,47.85,286
1/28/2019,301,301  VIVA CENTRO,84.55,480,0,0,254,45,4.12,20
1/28/2019,501,NULL,251.92,1068,0,0,471,137,9.06,56
1/28/2019,502,502-THOUSAND OAKS               ,274.87,1205,0,0,682,153,17.24,82
1/28/2019,503,503 HUEBNER ,84,354,0,0,133,39,8.97,25
1/28/2019,505,505-BASSE RD.,219.95,566,0,0,312,119,9.81,51
1/28/2019,509,509-HILDEBRAND                  ,275.74,758,0,0,369,141,15.07,68
1/28/2019,515,515-SOUTHCROSS                  ,429.71,1022,0,0,522,244,18.94,102
1/28/2019,522,522-BABCOCK               ,259.68,968,0,0,527,140,17.91,72
1/28/2019,524,524-GENERAL MCMULLEN                    ,799.53,2130,1,0,1135,402,41.94,210
1/28/2019,534,534-WURZBACH                    ,617.02,2237,0,0,1229,334,26.66,146
1/28/2019,550,550-LOOPER LIMITED STOP,1000.61,3514,0,0,1978,591,45.33,242
1/28/2019,551,551-LOOPER LIMITED STOP,1155.91,3555,1,0,2089,643,45.21,262
1/28/2019,602,602  NORTH STAR / MEDICAL CENTER,351.85,1064,0,0,514,204,15.2,89
1/28/2019,603,603  MED.CTR./UTSA,273.91,836,1,0,313,151,7.8,53
1/28/2019,604,604  MED.CTR./UNIV. HGTS.,173.92,512,0,0,240,96,9.5,46
1/28/2019,605,605  UTSA/MAINLAND,32.64,161,0,0,40,20,2.28,9
1/28/2019,606,606  MED. CTR./ALAMO RANCH,151.67,472,0,0,227,82,8.37,47
1/28/2019,607,607-INGRAM/MED.CTR.                   ,160.91,474,0,0,231,84,7.45,46
1/28/2019,609,609-INGRAM/MAINLAND                 ,81.36,293,0,0,153,47,6.52,17
1/28/2019,610,610-INGRAM/NWCROS                   ,197.75,558,0,0,292,92,8.4,36
1/28/2019,611,611-VALLEY HI,107.26,230,0,0,129,59,9.71,28
1/28/2019,612,612-WESTLAKES,100.45,286,0,0,80,48,1.7,12
1/28/2019,613,613-HERITAGE NW,192.42,450,0,0,246,110,6.45,41
1/28/2019,614,614-HIDDEN COVE,61.33,197,0,0,73,36,2.24,11
1/28/2019,615,615-HERITAGE PARK                   ,209.89,387,0,0,187,130,16.1,50
1/28/2019,616,616-SKY HARBOUR,167.96,410,0,0,213,90,5.61,33
1/28/2019,617,617-RAINBOW HILLS,145.67,341,0,0,187,76,5.68,31
1/28/2019,618,618-INGRAM/WESTLAKES                ,178.61,442,0,0,212,100,7.48,39
1/28/2019,619,619-INDIAN CREEK,161.44,296,0,0,159,75,4.61,27
1/28/2019,620,620- Ingram/NW Vista,121.59,473,1,0,166,68,5.11,25
1/28/2019,629,629 - INDUSTRY PARK,107.36,236,0,0,90,63,5.19,26
1/28/2019,630,630-SUNRISE/RANDOLPH PR             ,205.12,405,0,0,171,109,10.15,46
1/28/2019,631,631 - SUNRISE/SUMMERFEST,96.17,241,0,0,122,56,3.98,24
1/28/2019,632,632-RANDOLPH/VENTURA                ,450.97,1247,1,0,662,285,20.32,109
1/28/2019,640,640-VALLEY FORGE                    ,78.42,180,0,0,80,40,4.42,18
1/28/2019,641,641-KNOLLCREEK                      ,80.58,188,0,0,68,43,2.91,21
1/28/2019,642,642 Nacogdoches / Rolling Oaks Mall,141.34,291,0,0,145,78,4.87,19
1/28/2019,647,647  NORTH STAR / HARRY WURZBACH,60.64,185,0,0,97,35,1.91,13
1/28/2019,648,648  NORTH STAR / STONE OAK PKWY.,86.4,281,0,0,151,51,9.03,29
1/28/2019,651,651  DECO DISTRICT / CASTLE HILLS,195.53,454,0,0,212,98,11.04,48
1/28/2019,660,660-UNIV P&R / NW VISTA,106.1,464,0,0,109,56,5.66,18
1/28/2019,672,NULL,114.78,381,0,0,132,64,5.69,32
1/28/2019,900,900-CONTRACT,0,10,0,0,0,0,0,0
1/29/2019,2,2-BLANCO RD.,934.86,2579,0,0,1291,478,54.33,256
1/29/2019,3,3-SAN PEDRO SKIP,486.94,2638,0,0,1528,281,17.97,112
1/29/2019,4,4-SAN PEDRO,500.56,2057,0,0,1080,300,27.98,159
1/29/2019,5,5-MC CULLOUGH,263.81,954,0,0,546,145,13.15,72
1/29/2019,6,6-US 281 Express,29.1,145,0,0,67,16,0.4,2
1/29/2019,7,7 STONEOAK/DOWNTOWN EXPRESS,12.25,154,0,0,47,10,0.25,1
1/29/2019,8,8-N.ST.MARYS,419.51,1086,1,0,563,244,20.53,109
1/29/2019,9,9-BROADWAY,315.86,1138,0,0,686,178,14.65,81
1/29/2019,10,10-NACO/BROADWAY /NACO PASS        ,321.23,1149,0,0,728,182,21.72,81
1/29/2019,11,11 VIVA Culture,89.99,240,0,0,108,45,2.15,11
1/29/2019,14,14 Perrin Beitel ,735.92,2098,0,0,1163,426,31,185
1/29/2019,17,17-IH 35 Express,138.44,677,0,0,319,84,8.54,14
1/29/2019,20,20-NEW BRAUNFELS,1126.21,4169,1,0,2495,648,62.3,289
1/29/2019,21,21 KIRBY / CONVERSE,555.24,1294,1,0,608,317,24.45,120
1/29/2019,22,22-HAYS                             ,246.13,800,1,0,477,138,10.9,43
1/29/2019,24,24-E.HOUSTON,590.42,1869,0,0,1166,348,17.91,106
1/29/2019,25,25-EAST COMMERCE,540.62,1557,0,0,804,313,29.98,121
1/29/2019,26,26-M.L. KING,330.28,1345,1,0,758,182,14.92,88
1/29/2019,28,28-PORTER,592.99,1360,0,0,727,326,20.41,134
1/29/2019,30,30-RIGSBY,442.18,1109,0,0,582,239,19.62,111
1/29/2019,32,32-STEVES AVE.                      ,281.02,776,0,0,392,149,14.98,72
1/29/2019,34,34-S. ST.MARYS                      ,580.09,1619,0,0,891,329,23.97,153
1/29/2019,36,36-S. PRESA ST.,313.76,715,0,0,338,166,12.63,73
1/29/2019,40,40-VIVA Mission,89.7,160,0,0,55,46,3.24,12
1/29/2019,42,42-ROOSEVELT,382.51,1032,0,0,498,201,20.7,91
1/29/2019,43,43-S. FLORES,395.98,1015,0,0,589,213,12.44,92
1/29/2019,44,44-PLEASANTON RD.,457.32,1402,0,0,720,226,14.04,102
1/29/2019,46,46-COMMERCIAL,172.43,405,0,0,207,89,6.22,42
1/29/2019,48,48 IH-35 S EXPRESS,14.25,38,0,0,18,10,0.4,2
1/29/2019,51,51-NOGALITOS                        ,345.05,1051,0,0,609,209,21.66,111
1/29/2019,54,54-SOUTH ALAMO                      ,52.28,107,0,0,50,27,2.18,17
1/29/2019,62,62-KIRK                             ,149.29,399,0,0,214,81,6.3,35
1/29/2019,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,143.16,699,0,0,373,87,4.19,15
1/29/2019,66,66-CERALVO,342.23,964,0,0,498,195,26.07,95
1/29/2019,67,67-LAREDO,210.74,552,0,0,295,110,11.07,50
1/29/2019,68,68-GUADALUPE,366.43,1299,1,0,794,199,15.33,107
1/29/2019,70,70   CESAR CHAVEZ,34.77,92,0,0,48,23,0.85,6
1/29/2019,75,75-WEST COMMERCE,489.71,1615,0,0,888,256,16.74,123
1/29/2019,76,76-OLD HWY. 90 W.,765.29,2574,0,0,1679,438,36.16,190
1/29/2019,77,77-MARTIN ST.,315.88,436,0,0,209,81,7.02,40
1/29/2019,79,79-RUIZ                             ,211.98,581,0,0,328,115,12.55,61
1/29/2019,82,82-CULEBRA,584.9,1668,0,0,944,327,23.8,151
1/29/2019,88,88-BANDERA                          ,746.62,2273,0,0,1286,437,32.42,159
1/29/2019,89,89-W.POPLAR                         ,264.92,643,0,0,310,152,15.89,75
1/29/2019,90,90-WOODLAWN                         ,270.11,1084,0,0,525,156,11.82,74
1/29/2019,93,93-IH 10 Crossroads/UTSA Express,64.92,819,0,0,200,29,1.7,4
1/29/2019,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,58.4,502,0,0,130,40,2.88,10
1/29/2019,95,95-Fredericksburg Rd.,441.58,1768,1,0,1074,254,21.62,130
1/29/2019,96,96 - Vance Jackson,702.65,2133,0,0,1151,388,30.7,193
